"code","name_en","continent"
"NM564","United States of America","North America"
"ND003","United States of America","North America"
"CA631","United States of America","North America"
"NV518","United States of America","North America"
"ND004","United States of America","North America"
"SD014","United States of America","North America"
"SD015","United States of America","North America"
"SD016","United States of America","North America"
"CA612","United States of America","North America"
"SD017","United States of America","North America"
"NC019","United States of America","North America"
"NY004","United States of America","North America"
"NM583","United States of America","North America"
"AZ517","United States of America","North America"
"AZ518","United States of America","North America"
"CO534","United States of America","North America"
"CO533","United States of America","North America"
"CA528","United States of America","North America"
"MA014","United States of America","North America"
"CO524","United States of America","North America"
"CO551","United States of America","North America"
"AZ515","United States of America","North America"
"AZ513","United States of America","North America"
"NM566","United States of America","North America"
"NM565","United States of America","North America"
"AZ514","United States of America","North America"
"CA533","United States of America","North America"
"NV510","United States of America","North America"
"CA530","United States of America","North America"
"CO532","United States of America","North America"
"AK029","United States of America","North America"
"CO535","United States of America","North America"
"NM567","United States of America","North America"
"AZ523","United States of America","North America"
"AZ520","United States of America","North America"
"AZ519","United States of America","North America"
"AZ521","United States of America","North America"
"CO525","United States of America","North America"
"CO536","United States of America","North America"
"AZ502","United States of America","North America"
"VA007","United States of America","North America"
"VA006","United States of America","North America"
"VA008","United States of America","North America"
"TN030","United States of America","North America"
"AZ085","United States of America","North America"
"TX002","United States of America","North America"
"WY015","United States of America","North America"
"AZ527","United States of America","North America"
"CO545","United States of America","North America"
"AZ528","United States of America","North America"
"AZ529","United States of America","North America"
"AZ530","United States of America","North America"
"CO625","United States of America","North America"
"CO628","United States of America","North America"
"CO583","United States of America","North America"
"CO629","United States of America","North America"
"CO566","United States of America","North America"
"AZ083","United States of America","North America"
"CA671","United States of America","North America"
"CO641","United States of America","North America"
"WY037","United States of America","North America"
"UT500","United States of America","North America"
"NM586","United States of America","North America"
"UT524","United States of America","North America"
"WY016","United States of America","North America"
"AK027","United States of America","North America"
"AK035","United States of America","North America"
"AK044","United States of America","North America"
"AK045","United States of America","North America"
"IL015","United States of America","North America"
"CO563","United States of America","North America"
"AK053","United States of America","North America"
"AK087","United States of America","North America"
"MT117","United States of America","North America"
"OR085","United States of America","North America"
"WY034","United States of America","North America"
"AK079","United States of America","North America"
"AK080","United States of America","North America"
"AK081","United States of America","North America"
"AK082","United States of America","North America"
"AK083","United States of America","North America"
"AK084","United States of America","North America"
"AK085","United States of America","North America"
"AZ532","United States of America","North America"
"AZ531","United States of America","North America"
"CO546","United States of America","North America"
"CA531","United States of America","North America"
"AZ533","United States of America","North America"
"NV512","United States of America","North America"
"AZ534","United States of America","North America"
"AZ536","United States of America","North America"
"CO547","United States of America","North America"
"AZ541","United States of America","North America"
"AZ510","United States of America","North America"
"AZ535","United States of America","North America"
"AZ544","United States of America","North America"
"CA534","United States of America","North America"
"AZ543","United States of America","North America"
"NV517","United States of America","North America"
"NV514","United States of America","North America"
"CA532","United States of America","North America"
"CA529","United States of America","North America"
"CO549","United States of America","North America"
"AZ545","United States of America","North America"
"AZ546","United States of America","North America"
"AK22","United States of America","North America"
"AK24","United States of America","North America"
"MT007","United States of America","North America"
"MT002","United States of America","North America"
"CO630","United States of America","North America"
"WY032","United States of America","North America"
"CO632","United States of America","North America"
"AZ540","United States of America","North America"
"AZ537","United States of America","North America"
"AZ539","United States of America","North America"
"AZ538","United States of America","North America"
"AK11","United States of America","North America"
"AK8","United States of America","North America"
"AK10","United States of America","North America"
"NV516","United States of America","North America"
"CO631","United States of America","North America"
"AZ557","United States of America","North America"
"MI011","United States of America","North America"
"MI012","United States of America","North America"
"MI013","United States of America","North America"
"MI014","United States of America","North America"
"MI017","United States of America","North America"
"MI015","United States of America","North America"
"AK036","United States of America","North America"
"AK037","United States of America","North America"
"AK034","United States of America","North America"
"AK038","United States of America","North America"
"AK039","United States of America","North America"
"AK040","United States of America","North America"
"AK041","United States of America","North America"
"AK042","United States of America","North America"
"AK043","United States of America","North America"
"WA110","United States of America","North America"
"CA548","United States of America","North America"
"CO548","United States of America","North America"
"AK086","United States of America","North America"
"AK089","United States of America","North America"
"AK088","United States of America","North America"
"OR086","United States of America","North America"
"OR087","United States of America","North America"
"OR089","United States of America","North America"
"WA101","United States of America","North America"
"WA111","United States of America","North America"
"WA102","United States of America","North America"
"CA536","United States of America","North America"
"CA537","United States of America","North America"
"WA3","United States of America","North America"
"AK13","United States of America","North America"
"AK3","United States of America","North America"
"WA2","United States of America","North America"
"AK2","United States of America","North America"
"CO550","United States of America","North America"
"AZ547","United States of America","North America"
"CA602","United States of America","North America"
"CA567","United States of America","North America"
"CA642","United States of America","North America"
"CA570","United States of America","North America"
"CA569","United States of America","North America"
"CA565","United States of America","North America"
"CA581","United States of America","North America"
"CA566","United States of America","North America"
"CA568","United States of America","North America"
"CA603","United States of America","North America"
"CA571","United States of America","North America"
"CA641","United States of America","North America"
"CO517","United States of America","North America"
"SD013","United States of America","North America"
"OR061","United States of America","North America"
"CO635","United States of America","North America"
"CA549","United States of America","North America"
"CA550","United States of America","North America"
"CA551","United States of America","North America"
"TN024","United States of America","North America"
"TN025","United States of America","North America"
"AZ505","United States of America","North America"
"TN026","United States of America","North America"
"NC015","United States of America","North America"
"CO633","United States of America","North America"
"CO634","United States of America","North America"
"KS012","United States of America","North America"
"CA538","United States of America","North America"
"CA539","United States of America","North America"
"CA540","United States of America","North America"
"CA541","United States of America","North America"
"CA542","United States of America","North America"
"CA543","United States of America","North America"
"CA544","United States of America","North America"
"CA545","United States of America","North America"
"CA546","United States of America","North America"
"CA547","United States of America","North America"
"WA054","United States of America","North America"
"CA637","United States of America","North America"
"CA552","United States of America","North America"
"CA553","United States of America","North America"
"CA554","United States of America","North America"
"OR072","United States of America","North America"
"OR070","United States of America","North America"
"OR071","United States of America","North America"
"WA094","United States of America","North America"
"WA092","United States of America","North America"
"WA093","United States of America","North America"
"OR079","United States of America","North America"
"CA576","United States of America","North America"
"CA574","United States of America","North America"
"CA573","United States of America","North America"
"CA575","United States of America","North America"
"AR007","United States of America","North America"
"TX027","United States of America","North America"
"AR052","United States of America","North America"
"CA091","United States of America","North America"
"MN013","United States of America","North America"
"FL005","United States of America","North America"
"KS004","United States of America","North America"
"MO041","United States of America","North America"
"FL006","United States of America","North America"
"AR024","United States of America","North America"
"MO015","United States of America","North America"
"MO039","United States of America","North America"
"NM118","United States of America","North America"
"MN014","United States of America","North America"
"OR058","United States of America","North America"
"OR051","United States of America","North America"
"OR054","United States of America","North America"
"OR049","United States of America","North America"
"OR052","United States of America","North America"
"OR046","United States of America","North America"
"OR047","United States of America","North America"
"OR048","United States of America","North America"
"OR053","United States of America","North America"
"OR050","United States of America","North America"
"OR056","United States of America","North America"
"OR057","United States of America","North America"
"TX021","United States of America","North America"
"TX036","United States of America","North America"
"MT124","United States of America","North America"
"AK012","United States of America","North America"
"NM502","United States of America","North America"
"NM581","United States of America","North America"
"AR074","United States of America","North America"
"KY005","United States of America","North America"
"AZ052","United States of America","North America"
"AZ506","United States of America","North America"
"WI002","United States of America","North America"
"CA070","United States of America","North America"
"CO607","United States of America","North America"
"AR062","United States of America","North America"
"VA022","United States of America","North America"
"FL001","United States of America","North America"
"MO033","United States of America","North America"
"CA615","United States of America","North America"
"AR063","United States of America","North America"
"TX039","United States of America","North America"
"MO024","United States of America","North America"
"CA616","United States of America","North America"
"TX043","United States of America","North America"
"VA023","United States of America","North America"
"NM582","United States of America","North America"
"CO637","United States of America","North America"
"CA503","United States of America","North America"
"OR012","United States of America","North America"
"WY008","United States of America","North America"
"CO639","United States of America","North America"
"OR033","United States of America","North America"
"OR038","United States of America","North America"
"OR031","United States of America","North America"
"OR034","United States of America","North America"
"OR039","United States of America","North America"
"OR032","United States of America","North America"
"OR035","United States of America","North America"
"OR040","United States of America","North America"
"OR037","United States of America","North America"
"AK007","United States of America","North America"
"CO608","United States of America","North America"
"CO568","United States of America","North America"
"CO572","United States of America","North America"
"NE006","United States of America","North America"
"CO609","United States of America","North America"
"CO610","United States of America","North America"
"CO569","United States of America","North America"
"CO611","United States of America","North America"
"NM577","United States of America","North America"
"CO612","United States of America","North America"
"CO613","United States of America","North America"
"WY038","United States of America","North America"
"CO614","United States of America","North America"
"CO619","United States of America","North America"
"CO615","United States of America","North America"
"CO588","United States of America","North America"
"AR004","United States of America","North America"
"AR002","United States of America","North America"
"GA003","United States of America","North America"
"TX041","United States of America","North America"
"WY018","United States of America","North America"
"WA042","United States of America","North America"
"CO640","United States of America","North America"
"ID003","United States of America","North America"
"WA027","United States of America","North America"
"WA004","United States of America","North America"
"OR001","United States of America","North America"
"WA010","United States of America","North America"
"WA034","United States of America","North America"
"WA006","United States of America","North America"
"WA019","United States of America","North America"
"WA022","United States of America","North America"
"WA023","United States of America","North America"
"WA025","United States of America","North America"
"OR030","United States of America","North America"
"NM562","United States of America","North America"
"CO528","United States of America","North America"
"KS001","United States of America","North America"
"OK031","United States of America","North America"
"OK019","United States of America","North America"
"GA009","United States of America","North America"
"AR053","United States of America","North America"
"MI018","United States of America","North America"
"NM560","United States of America","North America"
"NM061","United States of America","North America"
"NM554","United States of America","North America"
"CO530","United States of America","North America"
"CO529","United States of America","North America"
"CO531","United States of America","North America"
"NM552","United States of America","North America"
"NM557","United States of America","North America"
"NM553","United States of America","North America"
"NM063","United States of America","North America"
"AR003","United States of America","North America"
"NC009","United States of America","North America"
"TX033","United States of America","North America"
"MO043","United States of America","North America"
"TX012","United States of America","North America"
"AR036","United States of America","North America"
"MO021","United States of America","North America"
"FL002","United States of America","North America"
"CA622","United States of America","North America"
"MO042","United States of America","North America"
"TN021","United States of America","North America"
"TN020","United States of America","North America"
"TN022","United States of America","North America"
"WA130","United States of America","North America"
"NC010","United States of America","North America"
"TN016","United States of America","North America"
"NV509","United States of America","North America"
"NV507","United States of America","North America"
"TN013","United States of America","North America"
"TN017","United States of America","North America"
"TN018","United States of America","North America"
"TN019","United States of America","North America"
"TN014","United States of America","North America"
"TN011","United States of America","North America"
"TN015","United States of America","North America"
"TN023","United States of America","North America"
"AK108","United States of America","North America"
"CO021","United States of America","North America"
"CO502","United States of America","North America"
"CA508","United States of America","North America"
"OK025","United States of America","North America"
"OK001","United States of America","North America"
"TX009","United States of America","North America"
"AR060","United States of America","North America"
"VA025","United States of America","North America"
"OK010","United States of America","North America"
"FL004","United States of America","North America"
"AZ564","United States of America","North America"
"TN029","United States of America","North America"
"TX049","United States of America","North America"
"CA506","United States of America","North America"
"NM587","United States of America","North America"
"CA502","United States of America","North America"
"CA501","United States of America","North America"
"NC017","United States of America","North America"
"CO638","United States of America","North America"
"WY001","United States of America","North America"
"CO538","United States of America","North America"
"CO537","United States of America","North America"
"NV515","United States of America","North America"
"CO539","United States of America","North America"
"CO541","United States of America","North America"
"CO540","United States of America","North America"
"CO542","United States of America","North America"
"UT509","United States of America","North America"
"CA535","United States of America","North America"
"CO543","United States of America","North America"
"NM119","United States of America","North America"
"UT502","United States of America","North America"
"NM568","United States of America","North America"
"CO544","United States of America","North America"
"CO522","United States of America","North America"
"NV511","United States of America","North America"
"NV513","United States of America","North America"
"AK21","United States of America","North America"
"AK18","United States of America","North America"
"AK17","United States of America","North America"
"AK16","United States of America","North America"
"AK15","United States of America","North America"
"AK14","United States of America","North America"
"AK12","United States of America","North America"
"WA5","United States of America","North America"
"WA4","United States of America","North America"
"AK7","United States of America","North America"
"AK9","United States of America","North America"
"CA629","United States of America","North America"
"SD002","United States of America","North America"
"ND001","United States of America","North America"
"CA630","United States of America","North America"
"SD005","United States of America","North America"
"SD004","United States of America","North America"
"ND002","United States of America","North America"
"OH005","United States of America","North America"
"SD006","United States of America","North America"
"SD007","United States of America","North America"
"CA628","United States of America","North America"
"SD003","United States of America","North America"
"VA001","United States of America","North America"
"SD008","United States of America","North America"
"SD010","United States of America","North America"
"SD009","United States of America","North America"
"OR060","United States of America","North America"
"SD012","United States of America","North America"
"SD011","United States of America","North America"
"CANA317","Canada","North America"
"CANA032","Canada","North America"
"CANA210","Canada","North America"
"CANA034","Canada","North America"
"CANA114","Canada","North America"
"CANA112","Canada","North America"
"CANA035","Canada","North America"
"CANA008","Canada","North America"
"CANA107","Canada","North America"
"CANA109","Canada","North America"
"CANA037","Canada","North America"
"CANA110","Canada","North America"
"CANA314","Canada","North America"
"CANA029","Canada","North America"
"CANA033","Canada","North America"
"CANA111","Canada","North America"
"CANA308","Canada","North America"
"CANA088","Canada","North America"
"CANA146","Canada","North America"
"CANA162","Canada","North America"
"CANA161","Canada","North America"
"CANA152","Canada","North America"
"CANA150","Canada","North America"
"CANA151","Canada","North America"
"CANA174","Canada","North America"
"CANA175","Canada","North America"
"CANA147","Canada","North America"
"CANA3","Canada","North America"
"CANA050","Canada","North America"
"CANA051","Canada","North America"
"CANA022","Canada","North America"
"CANA1","Canada","North America"
"CANA018","Canada","North America"
"CANA020","Canada","North America"
"CANA026","Canada","North America"
"CANA090","Canada","North America"
"CANA093","Canada","North America"
"CANA094","Canada","North America"
"CANA044","Canada","North America"
"CANA159","Canada","North America"
"CANA158","Canada","North America"
"CANA153","Canada","North America"
"CANA154","Canada","North America"
"CANA211","Canada","North America"
"CANA092","Canada","North America"
"CANA045","Canada","North America"
"CANA075","Canada","North America"
"CANA072","Canada","North America"
"CANA054","Canada","North America"
"CANA061","Canada","North America"
"CANA078","Canada","North America"
"CANA068","Canada","North America"
"CANA089","Canada","North America"
"CANA047","Canada","North America"
"CANA048","Canada","North America"
"CANA084","Canada","North America"
"CANA069","Canada","North America"
"CANA060","Canada","North America"
"CANA071","Canada","North America"
"CANA038","Canada","North America"
"CANA131","Canada","North America"
"CANA133","Canada","North America"
"CANA053","Canada","North America"
"CANA097","Canada","North America"
"CANA082","Canada","North America"
"CANA065","Canada","North America"
"CANA076","Canada","North America"
"CANA134","Canada","North America"
"CANA149","Canada","North America"
"MT126","Canada","North America"
"CANA091","Canada","North America"
"CANA095","Canada","North America"
"CANA127","Canada","North America"
"CANA148","Canada","North America"
"CANA128","Canada","North America"
"CANA011","Canada","North America"
"CANA156","Canada","North America"
"CANA083","Canada","North America"
"CANA106","Canada","North America"
"CANA098","Canada","North America"
"CANA103","Canada","North America"
"CANA197","Canada","North America"
"CANA196","Canada","North America"
"CANA201","Canada","North America"
"CANA009","Canada","North America"
"CANA104","Canada","North America"
"CANA139","Canada","North America"
"CANA063","Canada","North America"
"CANA108","Canada","North America"
"CANA064","Canada","North America"
"CANA087","Canada","North America"
"CANA079","Canada","North America"
"CANA030","Canada","North America"
"CANA100","Canada","North America"
"CANA102","Canada","North America"
"CANA155","Canada","North America"
"CANA132","Canada","North America"
"CANA130","Canada","North America"
"CANA129","Canada","North America"
"CANA145","Canada","North America"
"CANA099","Canada","North America"
"CANA015","Canada","North America"
"CANA013","Canada","North America"
"CANA204","Canada","North America"
"CANA205","Canada","North America"
"CANA113","Canada","North America"
"CANA214","Canada","North America"
"CANA219","Canada","North America"
"CANA216","Canada","North America"
"CANA212","Canada","North America"
"CANA142","Canada","North America"
"CANA295","Canada","North America"
"CANA297","Canada","North America"
"CANA305","Canada","North America"
"CANA016","Canada","North America"
"CANA300","Canada","North America"
"CANA302","Canada","North America"
"CANA049","Canada","North America"
"CANA157","Canada","North America"
"CANA221","Canada","North America"
"CANA222","Canada","North America"
"CANA136","Canada","North America"
"CANA137","Canada","North America"
"CANA135","Canada","North America"
"CANA4","Canada","North America"
"CANA163","Canada","North America"
"CANA164","Canada","North America"
"CANA165","Canada","North America"
"CANA166","Canada","North America"
"CANA167","Canada","North America"
"CANA234","Canada","North America"
"CANA238","Canada","North America"
"CANA101","Canada","North America"
"CANA058","Canada","North America"
"CANA066","Canada","North America"
"CANA074","Canada","North America"
"CANA070","Canada","North America"
"CANA298","Canada","North America"
"CANA024","Canada","North America"
"CANA056","Canada","North America"
"CANA055","Canada","North America"
"CANA223","Canada","North America"
"CANA236","Canada","North America"
"CANA227","Canada","North America"
"CANA144","Canada","North America"
"CANA105","Canada","North America"
"CANA143","Canada","North America"
"CANA226","Canada","North America"
"CANA230","Canada","North America"
"CANA242","Canada","North America"
"CANA225","Canada","North America"
"CANA085","Canada","North America"
"CANA229","Canada","North America"
"CANA231","Canada","North America"
"CANA240","Canada","North America"
"CANA224","Canada","North America"
"CANA232","Canada","North America"
"CANA228","Canada","North America"
"CANA241","Canada","North America"
"CANA021","Canada","North America"
"CANA141","Canada","North America"
"CANA086","Canada","North America"
"CANA012","Canada","North America"
"CANA140","Canada","North America"
"CANA138","Canada","North America"
"CANA039","Canada","North America"
"CANA116","Canada","North America"
"CANA041","Canada","North America"
"CANA059","Canada","North America"
"CANA096","Canada","North America"
"CANA042","Canada","North America"
"CANA043","Canada","North America"
"CANA296","Canada","North America"
"CANA301","Canada","North America"
"CANA306","Canada","North America"
"CANA028","Canada","North America"
"CANA304","Canada","North America"
"CANA299","Canada","North America"
"CANA303","Canada","North America"
"CANA5","Canada","North America"
"CANA6","Canada","North America"
"CANA213","Canada","North America"
"CANA217","Canada","North America"
"CANA218","Canada","North America"
"MEXI019","Mexico","North America"
"MEXI034","Mexico","North America"
"MEXI035","Mexico","North America"
"MEXI036","Mexico","North America"
"MEXI033","Mexico","North America"
"MEXI012","Mexico","North America"
"MEXI022","Mexico","North America"
"MEXI023","Mexico","North America"
"MEXI001","Mexico","North America"
"MEXI018","Mexico","North America"
"MEXI008","Mexico","North America"
"MEXI028","Mexico","North America"
"MEXI029","Mexico","North America"
"MEXI014","Mexico","North America"
"MEXI004","Mexico","North America"
"MEXI005","Mexico","North America"
"MEXI006","Mexico","North America"
"MEXI026","Mexico","North America"
"MEXI037","Mexico","North America"
"MEXI024","Mexico","North America"
"MEXI025","Mexico","North America"
"MEXI009","Mexico","North America"
"MEXI011","Mexico","North America"
"MEXI016","Mexico","North America"
"MEXI032","Mexico","North America"
"MEXI031","Mexico","North America"
"PH001","Philippines","Asia"
"AUSL022","Australia","Oceania"
"AUSL023","Australia","Oceania"
"AUSL001","Australia","Oceania"
"AUSL007","Australia","Oceania"
"AUSL020","Australia","Oceania"
"AUSL021","Australia","Oceania"
"AUSL009","Australia","Oceania"
"AUSL010","Australia","Oceania"
"AUSL012","Australia","Oceania"
"AUSL002","Australia","Oceania"
"AUSL013","Australia","Oceania"
"AUSL005","Australia","Oceania"
"AUSL003","Australia","Oceania"
"AUSL014","Australia","Oceania"
"AUSL016","Australia","Oceania"
"AUSL018","Australia","Oceania"
"AUSL015","Australia","Oceania"
"AUSL011","Australia","Oceania"
"NEWZ005","New Zealand","Oceania"
"NEWZ006","New Zealand","Oceania"
"NEWZ007","New Zealand","Oceania"
"NEWZ008","New Zealand","Oceania"
"NEWZ009","New Zealand","Oceania"
"NEWZ010","New Zealand","Oceania"
"NEWZ002","New Zealand","Oceania"
"NEWZ003","New Zealand","Oceania"
"NEWZ014","New Zealand","Oceania"
"NEWZ015","New Zealand","Oceania"
"NEWZ016","New Zealand","Oceania"
"NEWZ001","New Zealand","Oceania"
"NEWZ017","New Zealand","Oceania"
"NEWZ018","New Zealand","Oceania"
"NEWZ019","New Zealand","Oceania"
"NEWZ020","New Zealand","Oceania"
"NEWZ022","New Zealand","Oceania"
"NEWZ031","New Zealand","Oceania"
"NEWZ055","New Zealand","Oceania"
"NEWZ033","New Zealand","Oceania"
"NEWZ054","New Zealand","Oceania"
"NEWZ057","New Zealand","Oceania"
"NEWZ056","New Zealand","Oceania"
"NEWZ058","New Zealand","Oceania"
"NEWZ035","New Zealand","Oceania"
"NEWZ023","New Zealand","Oceania"
"NEWZ050","New Zealand","Oceania"
"NEWZ043","New Zealand","Oceania"
"NEWZ030","New Zealand","Oceania"
"NEWZ032","New Zealand","Oceania"
"NEWZ042","New Zealand","Oceania"
"NEWZ047","New Zealand","Oceania"
"NEWZ027","New Zealand","Oceania"
"NEWZ026","New Zealand","Oceania"
"NEWZ025","New Zealand","Oceania"
"NEWZ052","New Zealand","Oceania"
"NEWZ040","New Zealand","Oceania"
"NEWZ039","New Zealand","Oceania"
"NEWZ038","New Zealand","Oceania"
"NEWZ045","New Zealand","Oceania"
"NEWZ046","New Zealand","Oceania"
"NEWZ037","New Zealand","Oceania"
"NEWZ036","New Zealand","Oceania"
"NEWZ024","New Zealand","Oceania"
"NEWZ048","New Zealand","Oceania"
"NEWZ051","New Zealand","Oceania"
"NEWZ049","New Zealand","Oceania"
"NEWZ034","New Zealand","Oceania"
"NEWZ041","New Zealand","Oceania"
"NEWZ044","New Zealand","Oceania"
"NEWZ004","New Zealand","Oceania"
"NEWZ063","New Zealand","Oceania"
"NEWZ059","New Zealand","Oceania"
"NEWZ064","New Zealand","Oceania"
"NEWZ075","New Zealand","Oceania"
"NEWZ065","New Zealand","Oceania"
"NEWZ072","New Zealand","Oceania"
"NEWZ073","New Zealand","Oceania"
"NEWZ074","New Zealand","Oceania"
"NEWZ066","New Zealand","Oceania"
"NEWZ067","New Zealand","Oceania"
"NEWZ060","New Zealand","Oceania"
"NEWZ061","New Zealand","Oceania"
"NEWZ068","New Zealand","Oceania"
"NEWZ070","New Zealand","Oceania"
"NEWZ069","New Zealand","Oceania"
"NEWZ071","New Zealand","Oceania"
"NEWZ062","New Zealand","Oceania"
"NEWZ076","New Zealand","Oceania"
"TW001","Taiwan","Asia"
"JAPA010","Japan","Asia"
"JAPA004","Japan","Asia"
"JAPA007","Japan","Asia"
"JAPA001","Japan","Asia"
"JAPA011","Japan","Asia"
"NM584","United States of America","North America"
"NM585","United States of America","North America"
"UT530","United States of America","North America"
"AK014","United States of America","North America"
"AK019","United States of America","North America"
"AK028","United States of America","North America"
"AK19","United States of America","North America"
"AK4","United States of America","North America"
"AK5","United States of America","North America"
"AK6","United States of America","North America"
"ARGE026","Argentina","South America"
"ARGE031","Argentina","South America"
"ARGE040","Argentina","South America"
"ARGE049","Argentina","South America"
"ARGE051","Argentina","South America"
"ARGE059","Argentina","South America"
"BRIT10","United Kingdom","Europe"
"AUSL004","Australia","Oceania"
"CANA209","Canada","North America"
"CANA269","Canada","North America"
"ITAL003","Italy","Europe"
"JAPA1","Japan","Asia"
"ME017","United States of America","North America"
"ME018","United States of America","North America"
"MS002","United States of America","North America"
"NEWZ021","New Zealand","Oceania"
"NORW009","Norway","Europe"
"NORW011","Norway","Europe"
"SWED324","Sweden","Europe"
"TURK007","Turkey","Asia"
"RUSS199","Russia","Europe"
"SWED018","Sweden","Europe"
"SWED304","Sweden","Europe"
