"Series_A","Series_B"
"195015","195007"
"VDMLR15","195007"
"195050","195007"
"195022","195007"
"195047","195007"
"FLEV113","195007"
"195014","195007"
"195019","195007"
"195023","195007"
"FLEV109","195007"
"195021","195007"
"195024","195007"
"195016","195007"
"195026","195007"
"195048","195007"
"195018","195007"
"195001","195007"
"LAMA101","TRAG102"
"1TN0118","VEN_QT1"
"HKL0006","VEN_QT1"
"1TN0101","VEN_QT1"
"VEN0001","VEN_QT1"
"OSD_QT1","VOW0028"
"BHC0077","VOW0028"
"VOW0039","VOW0028"
"DIFO044","VOW0028"
"VBA0001","VDMLR07"
"SILL_QT4","IWRD577"
"VDM2W17","IWRD577"
"VNW0003","IWRD577"
"F1B0401","IWRD577"
"VDM2W03","IWRD577"
"IWRD578","IWRD577"
"VDMWL05","IWRD577"
"VNW0005","IWRD577"
"F1B0504","IWRD577"
"BHC0066","IWRD577"
"VDMWL10","IWRD577"
"ABF0021","ABF0006"
"ABF0013","ABF0006"
"1TN0118","1TN0116"
"1TN0119","1TN0116"
"1TN0117","1TN0116"
"BHC0086","BHC0040"
"BHC0066","BHC0040"
"SILL146","FLEV146"
"56302005","56302004"
"C4CRH17","C4CRH13"
"LRC0022","C4CRH13"
"TROY039","TROY170"
"TROY180","TROY170"
"SILL120","TROY170"
"VLD0001","TROY170"
"TROY176","TROY170"
"SILL150","TROY170"
"TROY186","TROY170"
"1AH_QT2","CUY0033"
"GEP0007","CUY0033"
"CUY0068","CUY0033"
"CUY0049","CUY0033"
"D2B0103","CUY0033"
"CUY0076","CUY0033"
"CUY0093","CUY0033"
"CUY0039","CUY0033"
"GEN_QT1","CUY0033"
"CUY0035","CUY0033"
"CUY0038","CUY0033"
"CUY0059","CUY0033"
"CUY0020","CUY0033"
"TROY127","TROY150"
"VLD0001","TROY150"
"600M1","BHC0022"
"VEND274","TROY085"
"SPR0005","LRB0025"
"VDM0001","LRB0025"
"C5A0305","LRB0025"
"C5A_QT1","LRB0025"
"VDMWL07","LRB0025"
"MEH0001","ELS0006"
"ELS0007","ELS0006"
"NWH0004","NWH0023"
"VEND225","VEND248"
"VEND232","VEND248"
"FLEV103","FLEV109"
"MRW0002","FLEV109"
"FLEV113","FLEV109"
"FLEV127","FLEV109"
"FLEV_QT1","FLEV109"
"195014","FLEV109"
"VFH0023","FLEV109"
"195007","FLEV109"
"068129","FLEV109"
"WOE0008","VDMWL23"
"195015","195032"
"195026","195032"
"OSD_QT1","DAAH15A"
"BGA0003","DAAH15A"
"NOVY115","NOVY_QT2"
"TROY148","TROY145"
"VEND028","VEND032"
"VEND150","VEND032"
"VEND050","VEND032"
"VEND042","VEND032"
"VFH0061","VFH0034"
"VEND274","VEND263"
"HOK0012","068129"
"FLEV109","068129"
"CAO0022","CAO_QT1"
"388010","DMN1037"
"600M1","DMN1037"
"388015","DMN1037"
"388_QT1","DMN1037"
"388009","DMN1037"
"DIFO026","DIFO036"
"SIVR107","SIVR103"
"SIVR104","SIVR103"
"VL05271","VL05289"
"VL05288","VL05289"
"TROY172","TROY024"
"VEND016","VEND240"
"VEND253","VEND240"
"VEND034","VEND255"
"VEND154","VEND255"
"VITT107","VEND255"
"VEND185","VEND255"
"VEND174","VEND255"
"VEND069","VEND255"
"TROY099","VEND255"
"VEND181","VEND255"
"VEND213","VEND255"
"VEND053","VEND255"
"VEND243","VEND255"
"195026","VEND255"
"VEND042","VEND255"
"NWH0042","NWH0026"
"VEND071","VEND053"
"VEND069","VEND053"
"MAP0002","VEND053"
"NOVY130","VEND053"
"VEND255","VEND053"
"NOVY150","VEND053"
"ALC0002","SEME102"
"SEME104","SEME102"
"ABN0007","ABC0007"
"VEND213","VEND238"
"185096","185023"
"185342","185023"
"1TN0120","HOK0010"
"56304004","HOK0010"
"HOK_QT2","HOK0010"
"SPR0003","C5A0201"
"C5A0104","C5A0201"
"C5A0101","C5A0201"
"DMW0001","VL05293"
"VL05291","VL05293"
"VL05292","VL05293"
"TROY215","TROY210"
"ROSN_QT1","TROY210"
"CUY0044","CUY0037"
"CUY0097","CUY0037"
"HORB321","195021"
"VIGO102","195021"
"1TN0068","195021"
"195031","195021"
"195005","195021"
"195017","195021"
"1TN0096","195021"
"195010","195021"
"195008","195021"
"195015","195021"
"195050","195021"
"195022","195021"
"195014","195021"
"195019","195021"
"VNW0004","195021"
"SILL151","195021"
"195023","195021"
"195007","195021"
"195024","195021"
"195016","195021"
"195026","195021"
"195048","195021"
"1TN0100","195021"
"SILL146","195021"
"195044","195021"
"195009","195021"
"068124","068026"
"068_QT02","068026"
"068022","068026"
"068_QT05","068026"
"068142","068026"
"MAIR_QT2","MAIR_QT3"
"C5A0404","563_QT1"
"OSN0003","OSH0018"
"IALP065","OSH0018"
"BAR_QT1","BJV0004"
"KNES30d","BJV0004"
"VEND066","VEND065"
"VEND261","VEND065"
"1TN0093","SARR213"
"202032","202043"
"D2A_QT2","1890204"
"GVE0002","GVE0001"
"GVE0003","GVE0001"
"VDM2W17","VDM2W33"
"1GD0003","VDM2W33"
"1TN0126","VDM2W33"
"NWH0038","VOW0005"
"C5A0305","VOW0005"
"NWH0036","VOW0005"
"CUY0058","CUY0035"
"CUY0093","CUY0035"
"CUY0039","CUY0035"
"CUY0033","CUY0035"
"IWRD577","BHC0066"
"BHC0040","BHC0066"
"388015","388008"
"388019","388008"
"388_QT1","388008"
"388013","388008"
"068_QT06","068120"
"068_QT01","068120"
"HORB306","HORB311"
"195014","HORB311"
"HORB316","HORB311"
"ALC0002","VOW0039"
"C5A_QT1","VOW0039"
"VDMWL07","VOW0039"
"VOW0028","VOW0039"
"EMP0012","EMP0011"
"HORB310","HORB102"
"195014","HORB102"
"SARR204","SARR217"
"OFBG207","OFBG218"
"185006","185379"
"185150","185379"
"185096","185379"
"185092","185379"
"NWH0035","NWH0039"
"NWH0042","NWH0039"
"ZLF0030","ZLF0017"
"068144","068034"
"068033","068034"
"065169","068034"
"202039","202117"
"202067","202117"
"VEND224","VEND170"
"NWH0038","NWH0009"
"HOK0010","HOK_QT2"
"068089","DMN1030"
"OFBG212","DMN1030"
"NOVY118","NOVY_QT5"
"NOVY116","NOVY_QT5"
"NOVY141","NOVY_QT5"
"NOVY_QT3","NOVY_QT5"
"587_QT1","563005"
"1TN0086","1TN0085"
"STF0004","1TN0085"
"1TN0084","1TN0085"
"STF0010","1TN0085"
"VDMS102","OSP0008"
"OSP0003","OSP0008"
"OSP0001","OSP0008"
"TROY083","TROY049"
"TROY216","TROY049"
"STF0015","STF0021"
"185_QT2","185039"
"ELS_QT2","185039"
"185111","185039"
"ELT0005","HORB315"
"HORB304","HORB315"
"HORB305","HORB315"
"ATT_QT1","LAMA102"
"D2A_QT1","IJS0002"
"IJS0001","IJS0002"
"202101","202081"
"202042","202081"
"202070","202081"
"202078","202081"
"202023","202081"
"202_QT1","202081"
"202034","202081"
"202067","202081"
"202040","202081"
"202120","202081"
"195012","195024"
"195031","195024"
"SILL120","195024"
"195017","195024"
"195015","195024"
"195014","195024"
"195007","195024"
"195021","195024"
"195026","195024"
"SILL146","195024"
"185350","185108"
"185325","185108"
"185_QT3","185108"
"185_QT5","185108"
"185322","185108"
"185021","185108"
"185336","185108"
"185126","185108"
"185342","185331"
"185332","185331"
"195049","1890102"
"VFH0032","1890102"
"VEND061","1890102"
"SPR0003","C5A0101"
"C5A0306","C5A0101"
"C5A0201","C5A0101"
"BRE0003","ABN0021"
"185_QT1","185003"
"185002","185003"
"VEND016","VEND018"
"TROY058","ABF0021"
"ABF0005","ABF0021"
"ABC0010","ABF0021"
"ABN0082","ABF0021"
"ABF0004","ABF0021"
"ABF0006","ABF0021"
"ABC0008","ABF0021"
"BHC0077","BHC0073"
"BHC0039","OSP0009"
"OSP0003","OSP0009"
"OSP_QT1","OSP0009"
"OSP0001","OSP0009"
"VDM2W17","1GD0003"
"VDMLR15","1GD0003"
"VDM2W33","1GD0003"
"185384","185375"
"185_QT5","185375"
"VEND048","068025"
"1890203","1890208"
"1890205","1890208"
"1890207","1890208"
"RHH0003","IALP065"
"DMN4_QT1","IALP065"
"OSH0018","IALP065"
"F2A0101","IALP065"
"BGA0003","BGA0002"
"SARR207","SARR203"
"VDMWL12","HBW0001"
"SWP0002","SWP0003"
"5850204","VFH0006"
"VFH0031","VFH0006"
"CUY0049","STF0022"
"STF0010","STF0022"
"STF0018","STF0022"
"VEND245","VEND243"
"VEND255","VEND243"
"FLEV117","TROY008"
"TROY082","TROY008"
"TROY173","TROY008"
"FLEV_QT3","TROY008"
"FLEV_QT1","TROY008"
"FLEV106","TROY008"
"TROY172","TROY008"
"195011","VFH0036"
"195035","195016"
"195025","195016"
"195012","195016"
"195003","195016"
"195017","195016"
"195010","195016"
"195036","195016"
"195008","195016"
"195015","195016"
"MAP0002","195016"
"195050","195016"
"195014","195016"
"195023","195016"
"195043","195016"
"195007","195016"
"195021","195016"
"195026","195016"
"195029","195016"
"195033","195016"
"VEND107","MEK07O3"
"DIFO026","DIFO054"
"5851806","DIFO054"
"SILL_QT1","DIFO054"
"NWH0027","ELS0007"
"VDMM003","ELS0007"
"NWH0013","ELS0007"
"MEH0001","ELS0007"
"ALC0035","ELS0007"
"NWH0018","ELS0007"
"BHC0006","ELS0007"
"1TN0072","ELS0007"
"ALB0002","ELS0007"
"ELS0006","ELS0007"
"TROY053","ELS0007"
"TROY217","SARR606"
"FLEV128","SARR606"
"TROY072","TROY212"
"MRW0001","VDMWL43"
"EMP0010","EMP0012"
"EMP0011","EMP0012"
"BHC0045","BHC0005"
"195004","195026"
"MAP0003","195026"
"195025","195026"
"195006","195026"
"195020","195026"
"195012","195026"
"195031","195026"
"195005","195026"
"195027","195026"
"195017","195026"
"TROY036","195026"
"195010","195026"
"195036","195026"
"195008","195026"
"195015","195026"
"195050","195026"
"195028","195026"
"195022","195026"
"195014","195026"
"195019","195026"
"195023","195026"
"195043","195026"
"195007","195026"
"195032","195026"
"VEND255","195026"
"195021","195026"
"195024","195026"
"195016","195026"
"195048","195026"
"195029","195026"
"195018","195026"
"195033","195026"
"195001","195026"
"195044","195026"
"068160","HBW0003"
"TROY137","TROY102"
"TROY125","TROY102"
"TROY100","TROY102"
"VDMLR25","VBA0001"
"NEW0005","VBA0001"
"VDMLR07","VBA0001"
"VDM2W24","VBA0001"
"VDMWL52","VBA0001"
"1DH0019","1DH_QT1"
"VAL0014","1DH_QT1"
"VRW0001","DIFO044"
"ABC0006","DIFO044"
"DIFO017","DIFO044"
"VOW0028","DIFO044"
"DIFO035","DIFO044"
"NOVY119","OSH0019"
"NEW0013","OSH0019"
"BHC_QT4","BHC_QT1"
"BAR0001","BHC_QT1"
"ELT0005","SAND101"
"HORB105","SAND101"
"OFBG_QT3","SAND101"
"TROY186","SAND101"
"VDMW201","195048"
"195035","195048"
"195049","195048"
"195014","195048"
"195007","195048"
"195021","195048"
"195026","195048"
"068134","195048"
"1TN0099","195048"
"WEF0013","WEF0017"
"MLO0001","WEF0017"
"1TN0119","1TN0117"
"1TN0116","1TN0117"
"HORB204","195029"
"195003","195029"
"195010","195029"
"195014","195029"
"195016","195029"
"195026","195029"
"195001","195029"
"HORB306","068134"
"VAL0014","068134"
"195048","068134"
"CUY0093","CUY0051"
"CUY0043","CUY0051"
"F1B0505","F1B0602"
"F1B0101","F1B0602"
"F1B0102","F1B0602"
"F1B0503","F1B0602"
"F1B0301","F1B0602"
"F1B0201","F1B0602"
"F1B0401","F1B0602"
"F1B0402","F1B0602"
"MRW0003","F1B0602"
"F1B0504","F1B0602"
"BHC_QT3","F1B0602"
"F1B0302","F1B0602"
"202108","202031"
"ATT_QT1","202031"
"C4A0504","202031"
"DIFO062","DIFO003"
"DIFO009","DIFO003"
"SILL101","SILL117"
"388013","BHC0071"
"VDMM001","FLEV124"
"ZLF0003","ZLF0057"
"VDM2W33","1TN0126"
"202024","VFH_QT5"
"1DH0039","VFH_QT5"
"HORB105","VFH_QT5"
"195011","VFH_QT5"
"195022","VFH_QT5"
"VNW0001","VFH_QT5"
"202026","202045"
"VFH0027","202045"
"VFH0054","202045"
"POM3005","POM3013"
"F1B0602","BHC_QT3"
"185_QT6","185009"
"185_QT1","185009"
"VDMWL45","VNW0007"
"TROY039","TROY074"
"TROY125","TROY074"
"TROY100","TROY074"
"TROY172","TROY074"
"195004","195018"
"195025","195018"
"195006","195018"
"195012","195018"
"195005","195018"
"195027","195018"
"1TN0067","195018"
"195010","195018"
"195050","195018"
"195022","195018"
"195047","195018"
"195019","195018"
"195023","195018"
"195043","195018"
"195007","195018"
"195026","195018"
"NEW0005","NEW0011"
"DEU0019","NEW0011"
"VFH0018","VFH0010"
"VFH0042","VFH0010"
"195017","195033"
"195010","195033"
"195014","195033"
"195043","195033"
"195016","195033"
"195026","195033"
"195008","MMB0011"
"SWP0005","WKN0002"
"BAW0002","BAW0003"
"FLEV150","FLEV101"
"FLEV_QT3","FLEV101"
"TROY056","SILL_QT6"
"TROY224","SILL_QT6"
"VEND217","SILL_QT6"
"TROY201","SILL_QT6"
"TROY099","SILL_QT6"
"TROY055","SILL_QT6"
"VEND143","SILL_QT6"
"TROY208","SILL_QT6"
"TROY216","SILL_QT6"
"DAMP108","SILL_QT6"
"SILL123","SILL_QT6"
"VEND226","SILL_QT6"
"TROY053","SILL_QT6"
"TROY020","SILL_QT6"
"FLEV104","SILL_QT6"
"TROY072","SILL_QT6"
"BHC_QT4","DAAH01"
"BHC0067","DAAH01"
"NWH0032","ALC0053"
"NEW0013","NEW0014"
"TROY208","NEW0014"
"LMH0001","NEW0014"
"KNES30a","NEW0014"
"VDM2W05","VDM2W24"
"VBA0001","VDM2W24"
"VNW0006","VDM2W24"
"GVE0003","GVE0004"
"195025","VFH0015"
"195031","VFH0015"
"195010","VFH0015"
"195008","VFH0015"
"195014","VFH0015"
"195023","VFH0015"
"HOK0025","HOK0023"
"VEND271","VEND261"
"VEND065","VEND261"
"068094","068093"
"068063","068093"
"068029","068036"
"068081","068036"
"068024","068036"
"VBA0001","VDMWL52"
"185350","185336"
"185343","185336"
"185325","185336"
"185_QT3","185336"
"185322","185336"
"185342","185336"
"185330","185336"
"185332","185336"
"185108","185336"
"185_QT2","185362"
"SPR0003","185362"
"185337","185362"
"185074","185362"
"MAIR_QT3","MAIR_QT2"
"202101","202120"
"202023","202120"
"202081","202120"
"388010","DMN1001"
"POM4_QT1","DMN1001"
"ABC0006","ABF0015"
"ABF0013","ABF0015"
"FLEV_QT2","VFH0047"
"FLEV129","VFH0047"
"195014","VFH0047"
"ALC_QT1","VDMM002"
"BHO0002","VDMM002"
"IJS0001","VDMM002"
"UDP0001","VDMM002"
"TROY055","TROY053"
"ELS0007","TROY053"
"SILL_QT6","TROY053"
"TROY072","TROY053"
"NWH0032","068056"
"VEN0004","068056"
"VEND214","VEND249"
"SARR614","HORB348"
"VEND175","DAMP103"
"195005","195052"
"195036","195052"
"195023","195052"
"BHC0059","388001"
"388019","388001"
"388_QT1","388001"
"388009","388001"
"RAT0002","SWP0002"
"HOK0002","SWP0002"
"SWP0003","SWP0002"
"FLEV103","FLEV128"
"FLEV_QT2","FLEV128"
"FLEV137","FLEV128"
"FLEV150","FLEV128"
"FLEV127","FLEV128"
"FLEV_QT1","FLEV128"
"C4A_QT2","FLEV128"
"SARR606","FLEV128"
"563M4SEQ","563015"
"563014","563015"
"VEND134","VEND116"
"C5A0305","C5A0202"
"C5A0104","C5A0202"
"C5A_QT1","C5A0202"
"UDP0001","C5A0202"
"LRB0032","C5A0202"
"ELT0005","SARR214"
"OFBG209","SARR214"
"202068","202072"
"202091","202072"
"GEN_QT1","HRW2002"
"ZLF0023","ZLF0026"
"ZLF0001","ZLF0026"
"388013","A246_05"
"BSN0004","IOSS001"
"C4A_QT3","IOSS001"
"TROY201","TROY066"
"FLEV112","TROY066"
"TROY032","TROY181"
"VDM2W17","VDM2W07"
"VNW0001","VDM2W07"
"TROY089","TROY071"
"SILL_QT3","SILL_QT2"
"SILL_QT5","SILL_QT2"
"WEF0017","MLO0001"
"C4A0201","1DH0032"
"068142","1DH0032"
"GMW_QT1","GMW0002"
"VEND186","VEND200"
"HRW3_QT1","HRW3003"
"TROY180","TROY020"
"TROY173","TROY020"
"TROY201","TROY020"
"NOVY141","TROY020"
"TROY184","TROY020"
"TROY172","TROY020"
"SILL_QT6","TROY020"
"MRW0002","MMB0015"
"DEU0019","OSD_QT2"
"VFH0035","068023"
"202036","202030"
"SARR213","1TN0093"
"VDMWL10","1TN0093"
"NIZ0016","OSH0025"
"ABC0007","ABN0007"
"ABC0004","ABN0007"
"185373","185370"
"185378","185370"
"185_QT6","185370"
"HOK0001","185370"
"MAV0001","METZ615"
"185143","185034"
"185019","185034"
"185033","185034"
"1TN0101","1TN0099"
"1TN0090","1TN0099"
"195048","1TN0099"
"EMP0015","EMP0007"
"SAUL110","SAUL105"
"STF0005","STF0008"
"NEW0013","NEW0004"
"VDMWL26","NEW0004"
"NEW0003","NEW0004"
"POM3013","POM3005"
"VDMWL01","OSD0009"
"ABF0004","ABF0013"
"ABF0006","ABF0013"
"ABF0015","ABF0013"
"SILL105","VDMWL10"
"VDMWL08","VDMWL10"
"IWRD577","VDMWL10"
"1TN0093","VDMWL10"
"FLEV112","TROY030"
"TROY090","TROY025"
"TROY180","TROY025"
"TROY173","TROY025"
"TROY105","TROY025"
"TROY127","TROY025"
"TROY137","TROY025"
"TROY100","TROY025"
"TROY032","TROY025"
"TROY172","TROY025"
"C5A_QT1","ALC0047"
"TROY128","TROY131"
"OKF0011","C5A_QT2"
"SPR0003","C5A_QT2"
"C5A0305","C5A_QT2"
"C5A0104","C5A_QT2"
"C5A_QT1","C5A_QT2"
"C5A0203","C5A_QT2"
"068085","068083"
"068049","068083"
"VFH0009","068083"
"1DH0034","068083"
"ABN0082","ABC0008"
"ABF0021","ABC0008"
"VFH0024","068042"
"VDM2W24","VNW0006"
"EMP0015","BHC0067"
"DAAH01","BHC0067"
"LRC0026","LRC0028"
"FLEV120","FLEV104"
"FLEV118","FLEV104"
"FLEV121","FLEV104"
"FLEV122","FLEV104"
"FLEV107","FLEV104"
"BOUX101","FLEV104"
"SILL_QT6","FLEV104"
"1TN0096","1TN0074"
"TROY221","METZ647"
"TROY208","METZ647"
"TROY217","METZ647"
"FLEV113","METZ647"
"SILL_QT7","METZ647"
"TROY019","METZ647"
"C4A_QT3","METZ647"
"VEND071","VEND164"
"VEND122","VEND164"
"195049","1TN0102"
"ELT2002","068100"
"ELT0003","068100"
"068_QT07","068100"
"068_QT08","068100"
"ELT0001","068100"
"CUY0001","CUY0038"
"CUY0088","CUY0038"
"CUY0030","CUY0038"
"CUY0068","CUY0038"
"CUY0076","CUY0038"
"CUY0093","CUY0038"
"IBYK008","CUY0038"
"CUY0039","CUY0038"
"CUY0033","CUY0038"
"SPR0003","LRB0032"
"C5A0305","LRB0032"
"UDP0005","LRB0032"
"C5A0104","LRB0032"
"SPR0002","LRB0032"
"VAL0011","LRB0032"
"C5A0202","LRB0032"
"SPR0001","LRB0032"
"NOVY_QT2","NOVY115"
"563M4SEQ","563012"
"563013","563012"
"HORB204","56302002"
"563007","56302002"
"185325","185126"
"185_QT3","185126"
"185108","185126"
"563007","563004a"
"VNW0007","VDMWL45"
"ELT2002","ELT0001"
"ELT0003","ELT0001"
"068100","ELT0001"
"F1B0101","DIFO035"
"TROY083","DIFO035"
"DIFO044","DIFO035"
"NWH0033","NWH0040"
"CUY0033","CUY0059"
"F1B0101","F1B0302"
"F1B0601","F1B0302"
"F1B0102","F1B0302"
"F1B0603","F1B0302"
"F1B0503","F1B0302"
"F1B0301","F1B0302"
"F1B0401","F1B0302"
"F1B0402","F1B0302"
"F1B0103","F1B0302"
"F1B0502","F1B0302"
"F1B0504","F1B0302"
"F1B0602","F1B0302"
"CUY0093","CUY0043"
"CUY0051","CUY0043"
"ELT2001","ELT_QT1"
"ELT0005","ELT_QT1"
"068029","ELT_QT1"
"ELT2004","ELT_QT1"
"068144","ELT_QT1"
"ELT2002","ELT_QT1"
"ELT0003","ELT_QT1"
"068024","ELT_QT1"
"CUY0034","CUY0092"
"185350","185337"
"185342","185337"
"185362","185337"
"563M4SEQ","563013"
"563014","563013"
"563012","563013"
"ZLF0049","ZLF0034"
"VFH0006","VFH0031"
"TROY055","TROY072"
"TROY212","TROY072"
"SILL_QT6","TROY072"
"TROY053","TROY072"
"SILL115","SAUL_QT2"
"195014","1TN0100"
"195021","1TN0100"
"SILL146","1TN0100"
"195001","1TN0100"
"VEND165","VEND120"
"VEND262","VEND120"
"VEND196","VEND120"
"STF0012","STF0018"
"202118","STF0018"
"STF0019","STF0018"
"STF0013","STF0018"
"STF0015","STF0018"
"STF0022","STF0018"
"VEND176","VEND037"
"VEND034","VEND037"
"VEND071","VEND037"
"VEND150","VEND037"
"VEND036","VEND037"
"VEND050","VEND037"
"VEND270","VEND037"
"HORB304","HORB305"
"HORB315","HORB305"
"MRW0002","TROY007"
"MB_QT1","MB-O1b"
"VEND033","VEND042"
"VEND034","VEND042"
"VEND185","VEND042"
"VEND174","VEND042"
"VEND008","VEND042"
"VEND047","VEND042"
"VEND050","VEND042"
"VEND032","VEND042"
"VEND255","VEND042"
"068026","068142"
"1DH0032","068142"
"VEND034","VEND196"
"VEND221","VEND196"
"DAMP105","VEND196"
"VEND174","VEND196"
"VEND101","VEND196"
"VEND120","VEND196"
"F2A0101","VEND196"
"TROY055","LUPP101"
"TROY201","ZLF0037"
"ZLF0013","ZLF0037"
"ZLF0036","ZLF2007"
"ZLF2009","ZLF2007"
"ZLF2001","ZLF2007"
"VFH0009","068_QT04"
"068096","068_QT04"
"VFH_QT2","068_QT04"
"VL05289","VL05288"
"VEND094","VEND161"
"VEND107","VEND161"
"MEK07W3","VEND161"
"VDMWL49","VDMG001"
"TROY105","TROY013"
"TROY208","TROY013"
"VEND061","VEND025"
"NOVY118","NOVY108"
"FLEV118","NOVY108"
"ILLA203","NOVY108"
"NOVY_QT3","NOVY108"
"C4CRH13","LRC0022"
"NWH0032","NWH0021"
"NWH0036","NWH0021"
"ELT0005","C4A_QT3"
"TROY180","C4A_QT3"
"TROY095","C4A_QT3"
"VAL0025","C4A_QT3"
"195011","C4A_QT3"
"068140","C4A_QT3"
"VFH0061","C4A_QT3"
"TROY216","C4A_QT3"
"VFH0035","C4A_QT3"
"NIZ0016","C4A_QT3"
"068141","C4A_QT3"
"VFH0049","C4A_QT3"
"VFH0013","C4A_QT3"
"IOSS001","C4A_QT3"
"METZ647","C4A_QT3"
"VNW0001","C4A_QT3"
"DMN1001","POM4_QT1"
"HORB348","SARR614"
"VFH0061","VFH0060"
"DMN1_QT2","388009"
"388015","388009"
"388007","388009"
"388019","388009"
"388_QT2","388009"
"388012","388009"
"DMN1037","388009"
"388001","388009"
"ROSN_QT1","TROY163"
"NLF0003","Y000C01"
"NWH0032","NWH0033"
"NWH0040","NWH0033"
"VOW0001","VRW0008"
"LIW_QT1","BGA0003"
"IWRD578","BGA0003"
"DAAH15A","BGA0003"
"BGA0002","BGA0003"
"VEND133","VEND041"
"NWH0035","NWH0004"
"NWH0008","NWH0004"
"NWH0023","NWH0004"
"HKL0008","HKL0007"
"HKL0001","HKL0007"
"C4A0201","1DH0036"
"NEW0013","NEW0003"
"NEW0004","NEW0003"
"BJV0004","KNES30d"
"KNES24","KNES30d"
"F2A0101","KNES30d"
"KNES30a","KNES24"
"KNES30d","KNES24"
"SILL120","SILL146"
"MRW0002","SILL146"
"SILL151","SILL146"
"SILL150","SILL146"
"C4A0201","SILL146"
"FLEV146","SILL146"
"195021","SILL146"
"195024","SILL146"
"1TN0100","SILL146"
"195049","F2A0101"
"VEND143","F2A0101"
"BSK0002","F2A0101"
"KNES30a","F2A0101"
"IALP065","F2A0101"
"VEND196","F2A0101"
"KNES30d","F2A0101"
"195025","195001"
"195017","195001"
"195010","195001"
"195036","195001"
"VEND192","195001"
"MAP0002","195001"
"195023","195001"
"195007","195001"
"195026","195001"
"195029","195001"
"1TN0100","195001"
"195021","195044"
"195026","195044"
"EOF0002","EOF0001"
"NOVY125","NOVY150"
"NOVY117","NOVY150"
"NOVY141","NOVY150"
"NOVY130","NOVY150"
"NOVY_QT3","NOVY150"
"NOVY126","NOVY150"
"VEND053","NOVY150"
"56304009","56304005"
"56304008","56304005"
"VFH0054","56304005"
"068085","195009"
"195035","195009"
"195025","195009"
"195006","195009"
"195020","195009"
"195012","195009"
"195003","195009"
"195031","195009"
"195027","195009"
"5851804","195009"
"195017","195009"
"VEND117","195009"
"195011","195009"
"195010","195009"
"195036","195009"
"195008","195009"
"195015","195009"
"195049","195009"
"195050","195009"
"195028","195009"
"195022","195009"
"195047","195009"
"195014","195009"
"VLD0001","195009"
"SILL151","195009"
"195023","195009"
"195043","195009"
"195021","195009"
"SPR0003","SPR0001"
"C5A0305","SPR0001"
"C5A0104","SPR0001"
"SPR0002","SPR0001"
"C5A0203","SPR0001"
"LRB0032","SPR0001"
"MAP0002","TROY226"
"IALP062","TROY226"
"VEL0004","VEL0002"
"UDP0003","VEL0002"
"VEL0003","VEL0002"
"MEH0001","VEL0002"
"563M4SEQ","563010a"
"202101","202038"
"202070","202038"
"C5A0307","NOVY_QT4"
"NOVY134","NOVY_QT4"
"5870601","C4A0504"
"C4A1701","C4A0504"
"202031","C4A0504"
"CUY0031","CUY0066"
"ABC0002","ABC0004"
"ABN0007","ABC0004"
"VDM2W17","VNW0001"
"195008","VNW0001"
"195053","VNW0001"
"TROY208","VNW0001"
"VDMLR15","VNW0001"
"C4A_QT2","VNW0001"
"VFH_QT5","VNW0001"
"VDM2W07","VNW0001"
"C4A_QT3","VNW0001"
"RAT0002","ZLF0050"
"202018","202041"
"202116","202041"
"OSP0003","OSP0001"
"OSP_QT1","OSP0001"
"OSP0008","OSP0001"
"OSP0009","OSP0001"
"TROY083","TROY084"
"TROY138","TROY084"
"IBYK011","CUY0020"
"CUY0093","CUY0020"
"CUY0039","CUY0020"
"CUY0033","CUY0020"
"TROY095","TROY166"
"185143","185074"
"185345","185074"
"185_QT2","185074"
"185_QT5","185074"
"185362","185074"
"NWH0032","BSN0002"
"BHC_QT1","BAR0001"
"195031","VFH0041"
"VLD0001","FLOR103"
